"PersonID","Alias"
"2831","Tatnai"
"2832","Tebah"
"2833","Tebaliah"
"2834","Tehinnah"
"2835","Telah"
"2836","Telem"
"2837","Tema"
"2838","Teman"
"2839","Teman"
"2840","Temeni"
"2841","Terah"
"2842","Teresh"
"2843","Tertius"
"2844","Tertullus"
"2845","Thahash"
"2846","Thamah"
"2847","Tharshish"
"2848","the giant in Gath"
"2849","Theophilus"
"2850","Theudas"
"2851","Thomas"
"2852","Tiberius"
"2853","Tibni"
"2854","Tidal"
"2855","Tikvah"
"2856","Tikvah"
"2857","Tilon"
"2858","Timaeus"
"2859","Timna"
"2860","Timna"
"2861","Timnah"
"2862","Timon"
"2863","Timotheus"
"2864","Tiras"
"2865","Tirhakah"
"2866","Tirhanah"
"2867","Tiria"
"2868","Tirzah"
"2869","Titus"
"2870","Tobadonijah"
"2871","Tobiah"
"2872","Tobiah"
"2873","Tobijah"
"2874","Tobijah"
"2875","Togarmah"
"2876","Tohu"
"2877","Toi"
"2878","Tola"
"2879","Tola"
"2880","Trophimus"
"2881","Tryphena"
"2882","Tryphosa"
"2883","Tubal"
"2885","Tychicus"
"2886","Tyrannus"
"2887","Ucal"
"2888","Uel"
"2889","Ulam"
"2890","Ulam"
"2891","Unni"
"2892","Unni"
"2893","Ur"
"2894","Urbane"
"2895","Uri"
"2896","Uri"
"2897","Uri"
"2898","Uriah"
"2899","Uriah"
"2900","Uriel"
"2901","Uriel"
"2902","Uriel"
"2903","Urijah"
"2904","Urijah"
"2905","Urijah"
"2906","Uthai"
"2907","Uthai"
"2908","Uz"
"2909","Uz"
"2910","Uzai"
"2911","Uzal"
"2912","Uzza"
"2913","Uzza"
"2914","Uzza"
"2915","Uzza"
"2916","Uzzah"
"2917","Uzzi"
"2918","Uzzi"
"2919","Uzzi"
"2920","Uzzi"
"2921","Uzzi"
"2922","Uzzi"
"2923","Uzzi"
"2924","Uzzia"
"2925","Uzziah"
"2926","Uzziah"
"2927","Uzziah"
"2928","Uzziah"
"2929","Uzziel"
"2930","Uzziel"
"2931","Uzziel"
"2932","Uzziel"
"2933","Uzziel"
"2934","Uzziel"
"2935","Vajezatha"
"2936","Vaniah"
"2937","Vashti"
"2938","Vophsi"
"2939","Wife of Caiaphas"
"2940","Wife of Ezekiel"
"2941","Wife of Jesse"
"2942","Wife of Salathiel and Pedaiah"
"2943","Wife of Simon"
"2944","Zaavan"
"2945","Zabad"
"2946","Zabad"
"2947","Zabad"
"2948","Zabad"
"2949","Zabad"
"2950","Zabad"
"2951","Zabbai"
"2952","Zabbai"
"2953","Zabbud"
"2954","Zabdi"
"2955","Zabdi"
"2956","Zabdi"
"2957","Zabdiel"
"2958","Zabdiel"
"2959","Zabud"
"2960","Zaccai"
"2961","Zacchaeus"
"2962","Zacchur"
"2963","Zaccur"
"2964","Zaccur"
"2965","Zaccur"
"2966","Zaccur"
"2967","Zaccur"
"2968","Zaccur"
"2969","Zachariah"
"2970","Zachariah"
"2971","Zacharias"
"2972","Zacher"
"2973","Zadok"
"2974","Zadok"
"2975","Zadok"
"2976","Zadok"
"2977","Zadok"
"2978","Zadok"
"2979","Zadok"
"2980","Zaham"
"2981","Zalaph"
"2982","Zalmon"
"2983","Zalmunna"
"2984","Zarah"
"2985","Zatthu"
"2986","Zattu"
"2987","Zaza"
"2988","Zebadiah"
"2989","Zebadiah"
"2990","Zebadiah"
"2991","Zebadiah"
"2992","Zebadiah"
"2993","Zebadiah"
"2994","Zebadiah"
"2995","Zebadiah"
"2996","Zebadiah"
"2997","Zebah"
"2998","Zebedee"
"2999","Zebina"
"3000","Zebudah"
"3001","Zebul"
"3002","Zebulun"
"3003","Zechariah"
"3004","Zechariah"
"3005","Zechariah"
"3006","Zechariah"
"3007","Zechariah"
"3008","Zechariah"
"3009","Zechariah"
"3010","Zechariah"
"3011","Zechariah"
"3012","Zechariah"
"3013","Zechariah"
"3014","Zechariah"
"3015","Zechariah"
"3016","Zechariah"
"3017","Zechariah"
"3018","Zechariah"
"3019","Zechariah"
"3020","Zechariah"
"3021","Zechariah"
"3022","Zechariah"
"3023","Zechariah"
"3024","Zechariah"
"3025","Zechariah"
"3026","Zechariah"
"3027","Zechariah"
"3028","Zechariah"
"3029","Zedekiah"
"3030","Zedekiah"
"3031","Zedekiah"
"3032","Zedekiah"
"3033","Zeeb"
"3034","Zelek"
"3035","Zelophehad"
"3036","Zemarite"
"3037","Zemira"
"3038","Zenas"
"3039","Zephaniah"
"3040","Zephaniah"
"3041","Zephaniah"
"3042","Zepho"
"3043","Zerah"
"3044","Zerah"
"3045","Zerah"
"3046","Zerah"
"3047","Zerahiah"
"3048","Zerahiah"
"3049","Zeresh"
"3050","Zereth"
"3051","Zeri"
"3052","Zeror"
"3053","Zeruah"
"3054","Zerubbabel"
"3055","Zeruiah"
"3056","Zetham"
"3057","Zethan"
"3058","Zethar"
"3059","Zia"
"3060","Ziba"
"3061","Zibeon"
"3062","Zibeon"
"3063","Zibia"
"3064","Zibiah"
"3065","Zichri"
"3066","Zichri"
"3067","Zichri"
"3068","Zichri"
"3069","Zichri"
"3070","Zichri"
"3071","Zichri"
"3072","Zichri"
"3073","Zichri"
"3074","Zichri"
"3075","Zichri"
"3076","Zichri"
"3077","Zidkijah"
"3078","Ziha"
"3079","Ziha"
"3080","Zillah"
"3081","Zilpah"
"3082","Zilthai"
"3083","Zilthai"
"3084","Zimmah"
"3085","Zimmah"
"3086","Zimran"
"3087","Zimri"
"3088","Zimri"
"3089","Zimri"
"3090","Zina"
"3091","Ziph"
"3092","Ziphah"
"3093","Ziphion"
"3094","Zippor"
"3095","Zipporah"
"3096","Zithri"
"3097","Ziza"
"3098","Ziza"
"3099","Zoar"
"3100","Zobebah"
"3101","Zohar"
"3102","Zohar"
"3103","Zoheth"
"3104","Zophah"
"3105","Zophar"
"3106","Zorobabel"
"3107","Zuar"
"3108","Zuph"
"3109","Zur"
"3110","Zur"
"3111","Zur"
"3112","Zuriel"
"3113","Zurishaddai"
"2","Apollyon"
"14","Abijah"
"18","Abiel"
"19","Ebiasaph"
"21","Abida"
"23","Ner"
"36","Abia"
"38","Abia"
"58","Abraham"
"59","Abishalom"
"61","Achar"
"63","Abdon"
"66","Abimelech"
"84","Azareel"
"102","Adoniram"
"118","Achaz"
"121","Jehoahaz"
"126","Ahimelech"
"149","Abimelech"
"150","Mahath"
"178","Aiah"
"179","Jakan"
"194","Aliah"
"195","Alian"
"218","Amon"
"228","Aminadab"
"289","Ornan"
"311","Arod"
"324","Asaiah"
"334","Jesharelah"
"337","Aser"
"338","Ashchenaz"
"375","Uzziah"
"387","Balac"
"391","Binnui"
"403","Elymas"
"414","Adah"
"418","Bazlith"
"436","Bela"
"463","Benjamin"
"466","Bosor"
"469","Berechiah"
"495","Bigthana"
"501","Bilgah"
"519","Booz"
"534","Kenan"
"538","Chelubai"
"597","Imla"
"617","Esaias"
"640","Isuah"
"641","Abinadab"
"647","Jeshaiah"
"648","Jesui"
"654","Jether"
"657","Ithai"
"658","Izehar"
"661","Jaala"
"664","Jair"
"667","Jezaniah"
"672","Aziel"
"679","Jarib"
"682","Israel"
"691","Shimei"
"706","Jahziel"
"717","Boanerges"
"730","Jered"
"736","Hashem"
"746","Ethni"
"750","Jecoliah"
"763","Abiezer"
"771","Jehieli"
"782","Jarah"
"791","Jeconiah"
"793","Barachias"
"797","Joiarib"
"799","Jonadab"
"803","Joram"
"804","Joram"
"811","Jehoshabeath"
"815","Jozadak"
"822","Jucal"
"827","Jehiah"
"838","Nemuel"
"839","Jephthae"
"853","Jeremy"
"857","Jerimoth"
"867","Jeremoth"
"882","Jerushah"
"893","Joshua"
"899","Jeshua"
"901","Isshiah"
"904","Justus"
"905","Immanuel"
"907","Ithra"
"917","Caphthorim"
"919","Kareah"
"939","Daniel"
"950","Cleophas"
"975","Belteshazzar"
"1021","Dodai"
"1030","Heber"
"1038","Aharah"
"1061","Eshek"
"1078","Beeliada"
"1085","Jehoiakim"
"1089","Ammiel"
"1126","Eliab"
"1131","Elias"
"1143","Eliphelet"
"1148","Elpalet"
"1153","Eliseus"
"1163","Elishama"
"1189","Elizaphan"
"1192","Henoch"
"1193","Enosh"
"1207","Ephratah"
"1216","Edom"
"1224","Jeduthun"
"1235","Ozni"
"1305","Gershom"
"1307","Gashmu"
"1310","Gibeon"
"1314","Jerubbaal"
"1321","Ginnetho"
"1322","Girgashite"
"1340","Hadarezer"
"1341","Hadad"
"1342","Hadad"
"1343","Esther"
"1347","Hagaba"
"1348","Agar"
"1365","Emmor"
"1398","Shadrach"
"1402","Henoch"
"1414","Hasrah"
"1421","Reaiah"
"1450","Hashub"
"1451","Hashupha"
"1477","Hegai"
"1479","Helem"
"1480","Heled"
"1487","Homam"
"1492","Amram"
"1512","Ezekias"
"1518","Hezro"
"1520","Esrom"
"1521","Hurai"
"1532","Huram"
"1533","Huram"
"1542","Judah"
"1555","Osee"
"1562","Helem"
"1569","Hupham"
"1579","Shuham"
"1592","Adaiah"
"1616","Jimna"
"1622","Ethan"
"1632","Jehoash"
"1633","Jehoash"
"1638","Jashub"
"1647","Vashni"
"1677","Boanerges"
"1679","Mark"
"1687","Jonas"
"1688","Jonathan"
"1689","Jonas"
"1698","Johanan"
"1703","Hariph"
"1705","Hadoram"
"1720","Barsabas"
"1722","Barnabas"
"1727","Oshea"
"1730","Josias"
"1731","Hen"
"1735","Joatham"
"1746","Zabad"
"1751","Judas"
"1756","Juda"
"1759","Barsabas"
"1761","Aholibamah"
"1771","Kelita"
"1784","Cis"
"1788","Kushaiah"
"1795","Core"
"1814","Lebana"
"1815","Thaddaeus"
"1823","Jahath"
"1836","Lucas"
"1839","Maachah"
"1841","Michaiah"
"1870","Amashai"
"1874","Maadiah"
"1885","Maleleel"
"1887","Bashemath"
"1889","Mahli"
"1909","Malchiah"
"1921","Melicu"
"1928","Manasses"
"1930","Manasses"
"1934","Maachah"
"1944","Meshech"
"1950","Zedekiah"
"1971","Levi"
"1985","Meunim"
"1989","Malchiah"
"1991","Melchisedec"
"2001","Michal"
"2006","Meraioth"
"2012","Mesech"
"2013","Shelemiah"
"2017","Meshillemoth"
"2026","Ahasai"
"2042","Mathusala"
"2051","Micha"
"2052","Michah"
"2055","Micah"
"2057","Michaiah"
"2069","Micah"
"2077","Miamin"
"2092","Meshach"
"2099","Mispereth"
"2111","Peter"
"2115","Shupham"
"2120","Nohah"
"2135","Naharai"
"2142","Nachor"
"2144","Naashon"
"2146","Nahath"
"2147","Mara"
"2149","Nephthalim"
"2164","Nebaioth"
"2167","Nebuchadrezzar"
"2180","Nephishesim"
"2210","Noe"
"2214","Non"
"2219","Abda"
"2227","Ebal"
"2233","Shimei"
"2281","Phaseah"
"2308","Phalec"
"2318","Perida"
"2325","Pallu"
"2326","Phaltiel"
"2337","Necho"
"2338","Phares"
"2354","Put"
"2355","Pua"
"2370","Prisca"
"2386","Rahel"
"2391","Aram"
"2396","Rephaiah"
"2406","Raamiah"
"2412","Roboam"
"2413","Nehum"
"2428","Ragau"
"2431","Jethro"
"2447","Rapha"
"2451","Sabta"
"2452","Sabtecha"
"2455","Sala"
"2456","Shealtiel"
"2461","Sallai"
"2463","Salma"
"2469","Shemuel"
"2471","Sippai"
"2473","Sarah"
"2476","Beelzebub"
"2477","Shaul"
"2479","Paul"
"2489","Sargon"
"2492","Sarah"
"2493","Sheva"
"2503","Saruch"
"2504","Sheth"
"2516","Jehoahaz"
"2519","Meshullam"
"2529","Shalman"
"2540","Shammoth"
"2541","Shage"
"2547","Shimea"
"2558","Sacar"
"2563","Joel"
"2574","Shechaniah"
"2579","Shubael"
"2580","Shubael"
"2588","Sychem"
"2608","Shelomoth"
"2613","Sem"
"2624","Shammua"
"2650","Shemidah"
"2665","Shephi"
"2677","Shallum"
"2699","Shimei"
"2700","Shammah"
"2717","Shophach"
"2724","Shimrith"
"2725","Shamer"
"2728","Shua"
"2730","Ulla"
"2736","Sia"
"2737","Sibbecai"
"2738","Zidon"
"2740","Silvanus"
"2744","Niger"
"2745","Peter"
"2746","Zelotes"
"2762","Jedidiah"
"2769","Hashem"
"2770","Sosipater"
"2810","Dorcas"
"2821","Thamar"
"2827","Tahrea"
"2841","Thara"
"2846","Tamah"
"2851","Didymus"
"2855","Tikvath"
"2863","Timothy"
"2876","Nahath"
"2877","Tou"
"2898","Urias"
"2899","Urijah"
"2900","Zephaniah"
"2903","Uriah"
"2916","Uzza"
"2925","Azariah"
"2932","Azareel"
"2943","Peter"
"2944","Zavan"
"2954","Zimri"
"2970","Zechariah"
"2972","Zechariah"
"2982","Ilai"
"2984","Zerah"
"3002","Zabulon"
"3011","Zacharias"
"3042","Zephi"
"3047","Ahitub"
"3051","Izri"
"3054","Zorobabel"
"3069","Zabdi"
"3090","Zizah"
"3093","Zephon"
"3102","Zerah"
"3108","Zophai"
"19","Asaph"
"23","Jehiel"
"38","Abijah"
"102","Hadoram"
"121","Azariah"
"375","Ozias"
"416","Bath"
"538","Carmi"
"648","Ishuai"
"658","Amminadab"
"667","Azariah"
"791","Jechonias"
"808","Josaphat"
"815","Josedech"
"853","Jeremias"
"905","Emmanuel"
"1126","Eliel"
"1314","Gedeon"
"1480","Heldai"
"1542","Hodevah"
"1569","Huram"
"1616","Imnah"
"1679","Marcus"
"1720","Justus"
"1722","Jupiter"
"1727","Jehoshua"
"1751","Juda"
"1756","Jude"
"1815","Judas"
"1823","Laadan"
"1874","Moadiah"
"2077","Miniamin"
"2115","Shephuphan"
"2144","Naasson"
"2338","Perez"
"2355","Puah"
"2413","Harim"
"2431","Deuel"
"2455","Shelah"
"2473","Sara"
"2479","Mercurius"
"2493","Shisha"
"2547","Shammua"
"2700","Shimeah"
"2737","Mebunnai"
"2745","Cephas"
"2876","Toah"
"2984","Zara"
"3054","Sheshbazzar"
"791","Coniah"
"2376","Jareb"
"2431","Raguel"
"2493","Shavsha"
"2700","Shimei"
"2745","Simeon"
"1727","Hoshea"
"1727","Jeshua"
"1727","Jesus"
"905","Christ"
"1943","Magdalene"
"1760","Iscariot"
"2502","Paulus"
"2367","Festus"
"2365","Pilate"
"96","Adoni-bezek"
"101","Adoni-zedek"
"307","Aristobulus'"
"346","Asnappar"
"416","Bath-shua"
"451","Ben-ammi"
"452","Ben-hadad"
"453","Ben-hadad"
"454","Ben-hadad"
"456","Ben-hanan"
"464","Ben-zoheth"
"483","Merodach-baladan"
"486","Beth-rapha"
"573","Baal-peor"
"576","Baal-hanan"
"577","Baal-hanan"
"579","Baal-zebub"
"621","Ishbi-benob"
"622","Ish-bosheth"
"905","Jesus"
"915","woman"
"925","Carchemish"
"944","Chushan-rishathaim"
"948","Claudius"
"951","Col-hozeh"
"952","Col-hozeh"
"1029","Ebed-melech"
"1215","Esar-haddon"
"1233","Evil-merodach"
"1499","Hephzi-bah"
"1589","Ichabod's"
"1760","Judas"
"1765","Jushab-hesed"
"1780","Keren-happuch"
"1827","Lo-ammi"
"1829","Lo-ruhamah"
"1894","Maher-shalal-hash-baz"
"1943","Mary"
"1990","Malchi-shua"
"1999","Merib-baal"
"2099","Mispar"
"2159","Nathan-melech"
"2169","Nebuzar-adan"
"2265","Pahath-moab"
"2266","Pahath-moab"
"2336","Pharaoh-hophra"
"2337","Pharaoh-nechoh"
"2365","Pontius"
"2367","Porcius"
"2369","Poti-pherah"
"2376","Tilgath-pilneser"
"2381","Rab-mag"
"2408","Regem-melech"
"2446","Romamti-ezer"
"2466","Samgar-nebo"
"2502","Sergius"
"2566","Shear-jashub"
"2674","Shethar-boznai"
"2884","Tubal-Cain"
"2940","wife"
"2943","wife's"
"954","Aramitess"
"2267","Pahath-moab"
"2345","Philip's"
"2383","Rab-saris"
"2939","wife"
"2941","wife"
"2942","wife"
"2183","Nergal-sharezer"
"948","Lysias"
"985","Daughter of Lot - Older"
"7400","Spirit"
"403","Bar-jesus"
